"","score_file"
"R03C01-10069331",0.13
"R04C01-10070245",0.226
"R05C01-10069344",0.177904
"R06C01-10070593",0.13
"R07C01-10070452",0.178
"R08C01-10065364",0.177616
"R01C01-10070652",0.178
"R03C01-10069099",0.130048
"R04C01-10028950",0.130048
"R05C01-10065328",0.13
"R06C01-10070274",0.178
"R07C01-10069362",0.178
"R08C01-10069481",0.13
"R01C01-10057831",0.178
"R04C01-10057982",0.178
"R05C01-10056739",0.178
"R06C01-10057937",0.13
"R07C01-10058341",0.13
"R08C01-10050690",0.13
"R01C01-10058774",0.226
"R03C01-10047311",0.178
"R05C01-10056887",0.065
"R06C01-10057330",0.225904
"R07C01-10059005",0.178
"R01C01-10054715",0.11313
"R02C01-10042811",0.13
"R03C01-10056267",0.13
"R05C01-10056156",0.178
"R06C01-10056165",0.13024
"R07C01-10055379",0.13
"R02C01-10071439",0.178048
"R03C01-10068196",0.113065
"R04C01-10070510",0.178
"R05C01-10072859",0.178096
"R06C01-10072170",0.178
"R07C01-10070721",0.178
"R08C01-10070531",0.178
"R02C01-10062671",0.13
"R03C01-10041969",0.148424
"R04C01-10063159",0.130048
"R05C01-10062353",0.065
"R06C01-10054749",0.178
"R07C01-10057260",0.13
"R01C01-10056274",0.226
"R02C01-10056262",0.13
"R03C01-10056155",0.160952
"R04C01-10056158",0.13
"R05C01-10032282",0.09821
"R06C01-10056119",0.13
"R08C01-10056211",0.13
"R01C01-10062079",0.178
"R03C01-10061844",0.113065
"R04C01-10058138",0.161
"R05C01-10063359",0.226
"R06C01-10063706",0.178
"R07C01-10064386",0.13
"R08C01-10056440",0.178
"R01C01-10069810",0.13
"R02C01-10067293",0.178
"R03C01-10062003",0.178
"R04C01-10067824",0.065
"R06C01-10067550",0.13
"R07C01-10067574",0.130048
"R08C01-10069798",0.113
"R01C01-10072157",0.178
"R03C01-10072237",0.13
"R04C01-10072181",0.13
"R05C01-10072213",0.13
"R06C01-10069305",0.13024
"R02C01-10072161",0.226
"R03C01-10068202",0.178
"R04C01-10070532",0.130192
"R05C01-10068169",0.13
"R06C01-10072212",0.178048
"R01C01-10054045",0.161
"R02C01-10054046",0.178
"R05C01-10048071",0.13
"R06C01-10033997",0.130144
"R08C01-10056193",0.17752
"R01C01-10064863",0.130048
"R02C01-10054392",0.178
"R03C01-10060125",0.13
"R04C01-10060154",0.130096
"R06C01-10060127",0.13
"R07C01-10061233",0.113065
"R04C01-10057266",0.11339
"R05C01-10056884",0.178
"R06C01-10057653",0.130192
"R08C01-10057987",0.178
"R01C01-10064852",0.226
"R03C01-10061197",0.178
"R04C01-10060149",0.13
"R05C01-10061235",0.178
"R06C01-10061363",0.13
"R07C01-10053271",0.178
"R08C01-10031113",0.13
"R01C01-10070139",0.178
"R02C01-10063829",0.13
"R03C01-10068391",0.13
"R04C01-10069001",0.13
"R05C01-10067516",0.226
"R06C01-10069834",0.13
"R07C01-10069900",0.113585
"R08C01-10069105",0.178
"R01C01-10052759",0.178
"R02C01-10038317",0.06513
"R04C01-10037194",0.225904
"R05C01-10051735",0.177472
"R07C01-10038636",0.130048
"R08C01-10053163",0.177952
"R01C01-10072450",0.130048
"R02C01-10070339",0.178192
"R03C01-10070849",0.178
"R04C01-10070330",0.178
"R06C01-10067700",0.130048
"R07C01-10067701",0.130384
"R08C01-10067704",0.13
"R01C01-10067606",0.13
"R02C01-10068013",0.130048
"R03C01-10060339",0.13
"R04C01-10067194",0.13
"R05C01-10067268",0.13
"R06C01-10067407",0.13
"R07C01-10067421",0.13
"R01C01-10056620",0.130048
"R02C01-10056534",0.13
"R04C01-10056539",0.13
"R05C01-10054355",0.178
"R06C01-10054387",0.180304
"R07C01-10056436",0.178
"R08C01-10055677",0.226
"R01C01-10067264",0.130048
"R02C01-10066878",0.130192
"R04C01-10067267",0.178
"R05C01-10067423",0.13
"R06C01-10064994",0.113
"R07C01-10053605",0.13
"R08C01-10067270",0.178
"R01C01-10067650",0.13
"R02C01-10067633",0.13
"R05C01-10045119",0.113065
"R06C01-10067272",0.178
"R07C01-10067271",0.13
"R08C01-10067344",0.178
"R01C01-10055615",0.06513
"R02C01-10055613",0.13
"R04C01-10056077",0.065065
"R05C01-10055961",0.178
"R06C01-10056075",0.13
"R07C01-10049084",0.13
"R01C01-10024347",0.13
"R02C01-10027736",0.13
"R03C01-10060291",0.178
"R04C01-10064147",0.13
"R05C01-10061463",0.178
"R06C01-10061481",0.13
"R07C01-10061327",0.226
"R08C01-10057930",0.177904
"R03C01-10039847",0.127507
"R05C01-10055950",0.178
"R06C01-10055862",0.178
"R07C01-10055960",0.13
"R08C01-10055863",0.130144
"R01C01-10059768",0.226
"R02C01-10055787",0.178
"R03C01-10034071",0.178
"R04C01-10059563",0.178
"R05C01-10056402",0.178
"R06C01-10040041",0.13
"R07C01-10059259",0.113455
"R08C01-10056376",0.226
"R01C01-10066874",0.178
"R02C01-10065559",0.178
"R03C01-10061458",0.13
"R04C01-10058373",0.13
"R05C01-10058345",0.113
"R06C01-10056501",0.130048
"R07C01-10064932",0.178
"R08C01-10064191",0.178
"R01C01-10055741",0.162447
"R02C01-10039140",0.178
"R03C01-10052973",0.178
"R04C01-10051095",0.130048
"R05C01-10039750",0.065048
"R06C01-10053666",0.13
"R07C01-10052328",0.13
"R08C01-10053601",0.178
"R01C01-10062601",0.065065
"R02C01-10059151",0.130048
"R03C01-10062660",0.17728
"R04C01-10054054",0.178048
"R05C01-10063041",0.13
"R07C01-10062691",0.13
"R08C01-10044159",0.13
"R01C01-10054343",0.13
"R02C01-10053426",0.178
"R03C01-10052449",0.13
"R05C01-10051475",0.178
"R07C01-10054344",0.065195
"R08C01-10049728",0.13
"R01C01-10066789",0.048065
"R02C01-10067190",0.178
"R04C01-10067624",0.13
"R05C01-10067617",0.178
"R06C01-10067320",0.13
"R07C01-10067260",0.178
"R08C01-10067186",0.178
"R03C01-10063746",0.178
"R04C01-10064127",0.13
"R06C01-10064093",0.13
"R07C01-10063449",0.13
"R08C01-10063424",0.178
"R01C01-10061593",0.13
"R02C01-10062427",0.13
"R03C01-10062393",0.13
"R04C01-10062429",0.13
"R05C01-10050696",0.178
"R06C01-10046447",0.13
"R07C01-10061539",0.13
"R08C01-10062440",0.13
"R01C01-10062535",0.065
"R02C01-10062820",0.13
"R03C01-10062757",0.13
"R04C01-10063029",0.13
"R05C01-10062674",0.113065
"R06C01-10058935",0.13
"R07C01-10057952",0.130048
"R08C01-10052355",0.13
"R01C01-10065309",0.13
"R02C01-10063837",0.130048
"R04C01-10063784",0.130048
"R05C01-10062459",0.178
"R06C01-10067169",0.178
"R07C01-10068250",0.13
"R01C01-10069534",0.13
"R02C01-10069114",0.11313
"R03C01-10069229",0.06526
"R04C01-10070574",0.13
"R05C01-10068157",0.178048
"R06C01-10065322",0.226
"R07C01-10069337",0.13
"R08C01-10067698",0.178
"R01C01-10057932",0.13
"R02C01-10061187",0.13
"R06C01-10057744",0.13
"R07C01-10062761",0.13
"R08C01-10057690",0.178
"R01C01-10069754",0.178
"R02C01-10071452",0.113
"R04C01-10071711",0.200752
"R05C01-10071402",0.13
"R06C01-10072299",0.13
"R07C01-10070181",0.130048
"R08C01-10070365",0.13
"R01C01-10055061",0.13
"R04C01-10048073",0.13
"R06C01-10056542",0.178
"R07C01-10056678",0.13
"R08C01-10056625",0.113065
"R01C01-10062792",0.13
"R05C01-10061194",0.177952
"R06C01-10061175",0.178
"R07C01-10055577",0.178192
"R08C01-10063036",0.178048
"R01C01-10056703",0.13
"R02C01-10056532",0.161195
"R04C01-10056588",0.178
"R05C01-10055610",0.177904
"R06C01-10056579",0.178
"R07C01-10056603",0.13
"R08C01-10055624",0.161
"R02C01-10049239",0.13
"R03C01-10050318",0.226
"R06C01-10000845",0.178
"R07C01-10051854",0.13
"R08C01-10049485",0.13
"R01C01-10064075",0.13
"R02C01-10061702",0.178
"R03C01-10064216",0.13
"R04C01-10056622",0.13
"R06C01-10059776",0.178
"R08C01-10063540",0.178048
"R01C01-10070982",0.178
"R02C01-10070723",0.13
"R03C01-10068167",0.13
"R05C01-10048572",0.178
"R06C01-10070491",0.178
"R07C01-10069518",0.13
"R08C01-10069485",0.13
"R01C01-10065352",0.13
"R02C01-10072577",0.13
"R05C01-10070800",0.13
"R06C01-10058656",0.226
"R07C01-10070561",0.13
"R08C01-10070777",0.13
"R02C01-10070336",0.178
"R03C01-10072223",0.226
"R07C01-10071712",0.13
"R01C01-10070450",0.065
"R03C01-10072169",0.13
"R04C01-10072858",0.13
"R05C01-10072486",0.065178
"R07C01-10063788",0.13
"R08C01-10072216",0.13
"R01C01-10026383",0.226
"R02C01-10053415",0.13
"R03C01-10057733",0.130096
"R04C01-10058052",0.178
"R05C01-10053419",0.113
"R06C01-10067703",0.226
"R08C01-10070933",0.13
"R01C01-10064014",0.178
"R02C01-10071767",0.178
"R03C01-10007909",0.066218
"R04C01-10071781",0.178
"R06C01-10069679",0.13
"R07C01-10073642",0.113
"R08C01-10073591",0.178
"R01C01-10068199",0.13
"R02C01-10072666",0.178
"R04C01-10070584",0.178
"R05C01-10069038",0.130144
"R06C01-10065249",0.13
"R07C01-10069382",0.13
"R02C01-10070305",0.13
"R03C01-10070279",0.13
"R04C01-10065823",0.13
"R05C01-10070309",0.17944
"R07C01-10069028",0.13
"R08C01-10069771",0.13
"R01C01-10059190",0.178048
"R03C01-10061674",0.065065
"R04C01-10063613",0.130048
"R05C01-10062966",0.178144
"R06C01-10066109",0.178
"R07C01-10058170",0.13
"R08C01-10064396",0.13
"R01C01-10057314",0.065065
"R03C01-10025984",0.178
"R04C01-10028855",0.113065
"R05C01-10049944",0.13
"R06C01-10063624",0.226
"R07C01-10063223",0.177935
"R08C01-10038835",0.13
"R01C01-10065759",0.112952
"R02C01-10067116",0.13
"R03C01-10027203",0.13
"R04C01-10057860",0.226
"R05C01-10065141",0.13
"R06C01-10067137",0.112904
"R07C01-10065279",0.226
"R01C01-10063653",0.13
"R02C01-10021276",0.226
"R03C01-10053330",0.065065
"R04C01-10064206",0.13
"R05C01-10063374",0.225664
"R06C01-10065174",0.13
"R07C01-10061252",0.161
"R08C01-10060305",0.178
"R04C01-10045240",0.226
"R07C01-10059208",0.13
"R08C01-10049444",0.13
"R01C01-10011520",0.13
"R02C01-10053706",0.13
"R03C01-10056136",0.178
"R06C01-10034330",0.13
"R08C01-10054858",0.13
"R01C01-10030290",0.130096
"R02C01-10051438",0.13
"R03C01-10057796",0.177952
"R05C01-10051421",0.178
"R07C01-10067333",0.178
"R08C01-10059854",0.178
"R01C01-10059206",0.130048
"R02C01-10064354",0.178
"R03C01-10056771",0.226
"R04C01-10056230",0.13
"R05C01-10064920",0.178
"R07C01-10065651",0.178
"R08C01-10066153",0.178
"R01C01-10071647",0.065065
"R03C01-10071652",0.065
"R04C01-10071641",0.178
"R06C01-10073645",0.131056
"R07C01-10073648",0.065
"R01C01-10068390",0.13
"R02C01-10069429",0.13
"R03C01-10069328",0.000324999999999993
"R04C01-10068280",0.178
"R07C01-10065333",0.178
"R08C01-10070608",0.13
"R02C01-10068986",0.130096
"R03C01-10059706",0.130048
"R04C01-10070010",0.178
"R05C01-10070036",0.13
"R07C01-10070127",0.178
"R08C01-10069717",0.178
"R01C01-10070146",0.113195
"R02C01-10070129",0.13
"R03C01-10070084",0.130048
"R04C01-10068383",0.13
"R06C01-10067833",0.178
"R07C01-10070024",0.13
"R08C01-10069711",0.13
"R03C01-10072870",0.13
"R04C01-10067882",0.13
"R05C01-10073630",0.177952
"R07C01-10064045",0.178
"R08C01-10071758",0.13
"R01C01-10050398",0.177952
"R02C01-10041168",0.226
"R03C01-10051501",0.13
"R04C01-10051511",0.13
"R05C01-10042169",0.13
"R06C01-10050874",0.13
"R07C01-10050877",0.226
"R01C01-10068875",0.13
"R02C01-10072011",0.11339
"R03C01-10036392",0.178
"R04C01-10060087",0.178
"R05C01-10065256",0.178
"R06C01-10068595",0.13
"R07C01-10068561",0.178
"R08C01-10070128",0.13
"R01C01-10065140",0.06526
"R02C01-10065158",0.173515
"R04C01-10031263",0.178
"R05C01-10065128",0.177952
"R06C01-10067120",0.177808
"R07C01-10067113",0.13
"R02C01-10048790",0.178
"R03C01-10061965",0.065065
"R05C01-10060220",0.13
"R06C01-10059007",0.178
"R07C01-10067576",0.13
"R08C01-10066126",0.225952
"R02C01-10051450",0.130096
"R03C01-10063584",0.178
"R04C01-10051470",0.065113
"R06C01-10065975",0.13
"R08C01-10063596",0.13
"R01C01-10018003",0.178
"R02C01-10047604",0.178048
"R03C01-10061720",0.130048
"R05C01-10067662",0.065065
"R06C01-10061342",0.177904
"R07C01-10028827",0.13
"R01C01-10069373",0.13
"R02C01-10070215",0.178
"R03C01-10070403",0.13
"R04C01-10065348",0.13
"R05C01-10069082",0.065
"R06C01-10069741",0.178
"R07C01-10070166",0.178
"R08C01-10056952",0.13
"R01C01-10072045",0.11352
"R02C01-10073450",0.130048
"R03C01-10072888",0.178
"R04C01-10072034",0.178
"R05C01-10072032",0.178
"R06C01-10072115",0.113195
"R08C01-10073472",0.178
"R01C01-10071967",0.178
"R02C01-10073475",0.178
"R03C01-10072297",0.13
"R04C01-10071964",0.160218
"R05C01-10072119",0.177805
"R07C01-10072602",0.13
"R08C01-10072878",0.130048
"R01C01-10061189",0.161065
"R02C01-10062751",0.13
"R03C01-10065169",0.065
"R05C01-10065379",0.112904
"R06C01-10067117",0.13
"R08C01-10065873",0.13
"R01C01-10056079",0.178
"R05C01-10055947",0.178048
"R06C01-10055898",0.065
"R07C01-10055231",0.17605
"R08C01-10055230",0.178
"R02C01-10069533",0.130096
"R03C01-10029766",0.178
"R04C01-10070607",0.13
"R06C01-10065337",0.13
"R07C01-10068785",0.13
"R08C01-10070520",0.178
"R01C01-10071401",0.157135
"R02C01-10070670",0.178
"R03C01-10068162",0.226
"R05C01-10070469",0.00143
"R06C01-10070954",0.13
"R07C01-10070720",0.13
"R08C01-10070942",0.13
"R03C01-10070827",0.178192
"R04C01-10070833",0.130048
"R05C01-10070795",0.112952
"R06C01-10070322",0.13
"R07C01-10071035",0.13
"R08C01-10071032",0.178
"R01C01-10062740",0.178
"R02C01-10070130",0.12987
"R03C01-10072608",0.178
"R04C01-10069366",0.178
"R06C01-10065234",0.178
"R08C01-10032937",0.113065
"R01C01-10051827",0.13
"R02C01-10046449",0.177856
"R03C01-10007765",0.13
"R04C01-10037097",0.178
"R05C01-10041697",0.00026
"R06C01-10053398",0.06513
"R08C01-10054078",0.13024
"R01C01-10067124",0.178
"R03C01-10066931",0.11313
"R04C01-10065278",0.113
"R05C01-10065135",0.178
"R06C01-10065245",0.178
"R07C01-10065378",0.13
"R08C01-10059531",0.178
"R02C01-10070494",0.178
"R03C01-10071399",0.04839
"R04C01-10034997",0.178
"R05C01-10070640",0.13
"R06C01-10070585",0.13
"R07C01-10070581",0.06513
"R08C01-10070604",0.13
"R02C01-10045474",0.13
"R06C01-10046007",0.177904
"R01C01-10047531",0.13
"R02C01-10070165",0.11313
"R03C01-10070366",0.131296
"R08C01-10068506",0.13
"R01C01-10070235",0.130048
"R02C01-10071036",0.13
"R04C01-10071350",0.130096
"R06C01-10070379",0.13
"R07C01-10070342",0.13
"R08C01-10070793",0.178
"R01C01-10049588",0.13
"R02C01-10055448",0.13
"R04C01-10055068",0.13
"R05C01-10052763",0.178
"R07C01-10055062",0.178
"R08C01-10055432",0.113325
"R01C01-10050761",0.13
"R02C01-10036045",0.178
"R04C01-10051840",0.130096
"R05C01-10053604",0.178
"R06C01-10053695",0.13
"R07C01-10053570",0.13
"R08C01-10053366",0.00143
"R01C01-10069755",0.178
"R03C01-10070839",0.178
"R06C01-10070809",0.112712
"R07C01-10071326",0.177025
"R08C01-10070186",0.065
"R02C01-10037669",0.177856
"R03C01-10018886",0.179152
"R04C01-10051690",0.178
"R05C01-10036229",0.13
"R07C01-10045899",0.13
"R08C01-10039684",0.178
"R01C01-10070850",0.178
"R02C01-10070836",0.065325
"R03C01-10067368",0.178
"R04C01-10070841",0.130096
"R05C01-10070831",0.13
"R06C01-10070868",0.130144
"R07C01-10068032",0.130048
"R08C01-10062433",0.13
"R01C01-10070414",0.178
"R04C01-10070519",0.13
"R05C01-10068486",0.178
"R06C01-10070671",0.065065
"R07C01-10068163",0.13
"R01C01-10069448",0.226
"R02C01-10054047",0.130432
"R03C01-10070524",0.13
"R04C01-10070558",0.226
"R05C01-10070320",0.13
"R06C01-10070411",0.178
"R07C01-10071123",0.178
"R08C01-10068976",0.13
"R01C01-10055087",0.130048
"R02C01-10054370",0.178
"R03C01-10054268",0.13
"R04C01-10052815",0.13
"R06C01-10055072",0.178
"R07C01-10051074",0.13
"R08C01-10055078",0.225328
"R01C01-10069466",0.130528
"R02C01-10070549",0.06513
"R03C01-10069399",0.13
"R05C01-10070536",0.13
"R08C01-10066442",0.13
"R01C01-10052332",0.178
"R02C01-10061806",0.13
"R03C01-10067121",0.06513
"R04C01-10063855",0.124588
"R06C01-10067123",0.13
"R07C01-10061982",0.130048
"R08C01-10064837",0.13
"R02C01-10043437",0.11339
"R03C01-10064117",0.177952
"R05C01-10063573",0.065
"R07C01-10062846",0.178
"R08C01-10054996",0.13
"R01C01-10059187",0.157265
"R03C01-10055329",0.178
"R04C01-10041633",0.226
"R06C01-10058002",0.065
"R07C01-10055386",0.178
"R08C01-10058096",0.13
"R01C01-10056059",0.13
"R02C01-10055921",0.13
"R03C01-10055908",0.17776
"R04C01-10041131",0.132352
"R05C01-10049432",0.130048
"R06C01-10051019",0.178
"R07C01-10026948",0.13
"R08C01-10045705",0.13
"R01C01-10062764",0.226
"R03C01-10063066",0.178
"R04C01-10062934",0.178144
"R05C01-10062638",0.177376
"R06C01-10057699",0.113065
"R07C01-10062630",0.178096
"R08C01-10062554",0.13
"R02C01-10069658",0.13
"R03C01-10070811",0.13
"R04C01-10071056",0.065455
"R05C01-10071034",0.113195
"R06C01-10070844",0.177952
"R07C01-10071352",0.065455
"R01C01-10062677",0.178
"R02C01-10062612",0.13
"R04C01-10062035",0.178
"R08C01-10063046",0.13
"R02C01-10049284",0.226
"R04C01-10042222",0.13
"R05C01-10051707",0.13
"R06C01-10050278",0.178
"R07C01-10051974",0.130048
"R08C01-10050911",0.065
"R02C01-10066914",0.13
"R03C01-10068541",0.13
"R01C01-10056344",0.13
"R02C01-10007638",0.13
"R03C01-10070050",0.178096
"R04C01-10069168",0.13
"R05C01-10059277",0.177376
"R07C01-10061092",0.122154
"R08C01-10057373",0.178048
"R01C01-10054158",0.178
"R02C01-10055371",0.178
"R04C01-10055349",0.13
"R05C01-10055373",0.13
"R06C01-10055376",0.178
"R07C01-10055346",0.13
"R01C01-10027711",0.13
"R03C01-10042984",0.13
"R04C01-10045588",0.13
"R05C01-10064948",0.13
"R07C01-10063446",0.13
"R01C01-10063444",0.226
"R02C01-10034338",0.161
"R04C01-10057871",0.178
"R05C01-10041988",0.065
"R08C01-10056630",0.1696
"R01C01-10070472",0.13
"R02C01-10070282",0.13
"R03C01-10070967",0.130192
"R04C01-10070960",0.226
"R05C01-10070526",0.13
"R06C01-10068166",0.13
"R07C01-10062524",0.065
"R08C01-10066290",0.178
"R01C01-10058329",0.178
"R02C01-10062578",0.226
"R03C01-10063033",0.13
"R04C01-10063050",0.13
"R05C01-10030296",0.130048
"R06C01-10055409",0.178
"R07C01-10056780",0.225952
"R08C01-10050900",0.13
"R01C01-10059185",0.113
"R02C01-10061660",0.130096
"R03C01-10031153",0.13
"R04C01-10047203",0.13
"R05C01-10063591",0.178
"R07C01-10055014",0.129983
"R08C01-10059183",0.130096
"R01C01-10057618",0.13
"R02C01-10061906",0.13
"R03C01-10062967",0.130048
"R04C01-10055548",0.178
"R05C01-10040951",0.06513
"R06C01-10057366",0.13
"R01C01-10050662",0.13
"R02C01-10049674",0.178
"R03C01-10026425",0.226
"R05C01-10063669",0.13
"R06C01-10063255",0.178
"R07C01-10059319",0.13
"R08C01-10058773",0.13
"R02C01-10050570",0.127708
"R03C01-10056208",0.178
"R04C01-10066579",0.226
"R05C01-10066668",0.113342
"R06C01-10062748",0.13
"R07C01-10064373",0.225952
"R08C01-10067118",0.13
"R06C01-10064397",0.11313
"R07C01-10064232",0.226
"R02C01-10062086",0.13
"R03C01-10065888",0.130048
"R04C01-10062805",0.13
"R06C01-10057842",0.13
"R07C01-10059414",0.065048
"R08C01-10059418",0.178
"R01C01-10068727",0.13
"R02C01-10070837",0.13
"R03C01-10071049",0.178
"R04C01-10070222",0.13
"R06C01-10065513",0.130672
"R07C01-10064350",0.178
"R08C01-10057376",0.130384
"R02C01-10059234",0.130048
"R03C01-10050909",0.13
"R04C01-10060171",0.130048
"R05C01-10062668",0.178
"R06C01-10063633",0.130096
"R07C01-10061286",0.13
"R08C01-10063123",0.178096
"R01C01-10065721",0.178
"R02C01-10064688",0.13
"R03C01-10065797",0.13
"R04C01-10065884",0.178
"R05C01-10063847",0.226
"R06C01-10065711",0.178
"R07C01-10065652",0.130672
"R08C01-10048284",0.177856
"R01C01-10065728",0.13
"R02C01-10065595",0.13
"R03C01-10058135",0.065325
"R04C01-10058131",0.178
"R07C01-10065809",0.13
"R08C01-10064256",0.178
"R01C01-10070514",0.130048
"R02C01-10069397",0.065195
"R03C01-10065420",0.065113
"R04C01-10070105",0.13
"R05C01-10065301",0.065065
"R06C01-10070353",0.177904
"R07C01-10070848",0.112808
"R08C01-10070851",0.065065
"R02C01-10063814",0.13
"R03C01-10065881",0.130048
"R04C01-10062744",0.13
"R05C01-10051439",0.129935
"R06C01-10065907",0.178
"R07C01-10065926",0.178
"R08C01-10065995",0.130192
"R02C01-10051460",0.130048
"R05C01-10058130",0.178
"R06C01-10058161",0.178
"R07C01-10056721",0.13
"R08C01-10062483",0.13
"R02C01-10008784",0.178
"R03C01-10061299",0.178
"R04C01-10058921",0.203951
"R06C01-10055571",0.13
"R08C01-10062688",0.065065
"R02C01-10062686",0.130048
"R04C01-10055574",0.178
"R06C01-10062036",0.174256
"R07C01-10062587",0.13
"R08C01-10062615",0.13
"R01C01-10047988",0.13
"R02C01-10024439",0.130048
"R03C01-10048415",0.065
"R04C01-10041478",0.178
"R06C01-10051622",0.178
"R07C01-10041652",0.13
"R08C01-10052550",0.13
"R01C01-10062661",0.178
"R02C01-10062059",0.13
"R03C01-10055569",0.06526
"R04C01-10062931",0.13
"R07C01-10063044",0.178
"R08C01-10063035",0.178
"R01C01-10062610",0.130096
"R02C01-10062613",0.13
"R03C01-10062594",0.178
"R04C01-10050698",0.13
"R05C01-10058299",0.178
"R06C01-10062522",0.13
"R07C01-10063122",0.13
"R08C01-10048352",0.113
"R01C01-10062497",0.13
"R02C01-10062702",0.177712
"R03C01-10058911",0.065195
"R04C01-10063311",0.06526
"R05C01-10063060",0.113
"R06C01-10062620",0.178
"R07C01-10062635",0.13
"R01C01-10062005",0.065065
"R02C01-10064249",0.13
"R04C01-10059384",0.13
"R05C01-10059442",0.13
"R07C01-10054644",0.178
"R08C01-10059470",0.161325
"R03C01-10062889",0.178
"R04C01-10062319",0.06526
"R06C01-10026857",0.178
"R07C01-10062606",0.178
"R08C01-10062602",0.178
"R01C01-10061662",0.13
"R02C01-10063085",0.13
"R03C01-10055593",0.13
"R04C01-10047936",0.130048
"R05C01-10057749",0.178
"R06C01-10051147",0.130048
"R07C01-10043575",0.178
"R08C01-10057927",0.13
"R01C01-10056297",0.178
"R02C01-10032108",0.178
"R03C01-10045853",0.13
"R05C01-10062475",0.13
"R06C01-10068607",0.13
"R07C01-10028775",0.113065
"R08C01-10069572",0.13
"R01C01-10062639",0.178
"R02C01-10060074",0.113
"R04C01-10057947",0.13
"R05C01-10055540",0.13
"R06C01-10054194",0.178
"R07C01-10056949",0.13
"R08C01-10042267",0.13
"R01C01-10065714",0.13
"R02C01-10062939",0.226
"R04C01-10063302",0.13
"R05C01-10062784",0.178
"R07C01-10062972",0.178
"R08C01-10057745",0.13
"R01C01-10069458",0.178
"R02C01-10070548",0.178
"R03C01-10070577",0.178
"R06C01-10070371",0.065
"R03C01-10062375",0.13
"R04C01-10063213",0.13
"R06C01-10063043",0.13
"R07C01-10062762",0.13
"R08C01-10062678",0.178
"R03C01-10046398",0.11547
"R04C01-10053222",0.226
"R05C01-10057361",0.132016
"R06C01-10063074",0.13
"R07C01-10054846",0.178
"R08C01-10048544",0.130048
"R01C01-10057700",0.13
"R03C01-10060073",0.178
"R04C01-10054706",0.178
"R05C01-10062557",0.178
